Administrative,Informational,ProductRelated,ExitRates,PageValues,SpecialDay,Month,Region,TrafficType,VisitorType0,VisitorType1,Weekend,Revenue
0,0,2,0.1,0.0,0.0,7,1,1,0.0,1.0,0,0
5,0,20,0.004545455,0.0,0.0,5,3,2,0.0,1.0,0,0
2,0,23,0.009090909,0.0,0.0,5,3,13,0.0,1.0,0,0
6,4,40,0.012318841,17.19073913,0.0,5,1,11,0.0,1.0,0,0
0,0,33,0.04444444400000001,0.0,0.0,11,3,1,0.0,1.0,0,0
4,0,34,0.020989011000000002,0.0,0.0,9,3,4,0.0,1.0,0,0
5,0,44,0.023404255,0.0,0.0,5,4,3,0.0,1.0,0,0
0,0,12,0.033333333,0.0,0.0,3,4,3,0.0,1.0,0,0
1,0,1,0.2,0.0,0.4,5,1,2,0.0,1.0,0,0
0,0,8,0.028571429,58.788000000000004,0.2,5,3,2,0.0,0.0,0,1
2,0,176,0.011363949,22.02197159,0.6,5,7,2,0.0,1.0,0,1
0,0,2,0.2,0.0,0.0,11,7,3,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,12,8,1,0.0,1.0,0,0
1,0,7,0.016666667,0.0,0.0,12,1,2,0.0,1.0,0,0
2,0,13,0.008333333,0.0,0.0,5,1,4,0.0,1.0,0,0
4,0,31,0.031313131,77.66478213,0.0,11,1,13,0.0,1.0,0,0
5,2,216,0.013368848000000001,0.888485964,0.0,8,3,13,0.0,1.0,0,0
0,0,12,0.016666667,287.95379280000003,0.0,12,1,2,0.0,0.0,0,1
0,0,4,0.05,0.0,0.0,12,3,2,0.0,1.0,0,0
0,0,6,0.066666667,0.0,0.0,11,3,2,0.0,0.0,0,0
0,2,22,0.052777778,0.0,0.0,11,2,11,0.0,1.0,0,0
4,0,14,0.014259259,0.0,0.0,3,1,2,0.0,0.0,0,0
1,0,61,0.015460018999999998,2.039270228,0.0,8,3,2,0.0,1.0,0,0
0,0,39,0.009064449,0.0,0.0,11,4,3,0.0,1.0,0,0
4,1,12,0.015555556000000002,10.782,0.0,3,1,2,0.0,1.0,1,1
0,0,10,0.022222222000000003,63.588,0.0,3,1,2,0.0,0.0,1,1
0,0,7,0.061904762,0.0,0.0,3,1,1,0.0,1.0,0,0
14,0,53,0.017126354,8.886648532999999,0.0,11,2,2,0.0,1.0,0,0
4,0,20,0.015789473999999998,0.0,0.0,11,6,3,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,12,4,1,0.0,1.0,0,0
1,1,71,0.015201207,0.0,0.0,3,2,1,0.0,1.0,1,0
0,0,3,0.133333333,0.0,0.0,5,1,3,0.0,1.0,0,0
9,1,22,0.034666667000000005,0.0,0.0,8,1,4,0.0,1.0,1,1
14,0,164,0.01343784,13.76473644,0.0,11,3,2,0.0,1.0,0,1
2,1,14,0.003571429,0.0,0.0,5,3,2,0.0,1.0,0,0
2,0,16,0.01875,0.0,0.2,5,3,11,0.0,1.0,0,0
3,0,19,0.030555556,12.18,0.6,5,4,3,0.0,1.0,0,1
0,0,7,0.0,53.68539739999999,0.0,8,1,2,0.0,0.0,0,1
2,0,3,0.02,0.0,0.0,5,3,2,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,3,4,3,0.0,1.0,0,0
0,0,19,0.0070175440000000006,0.0,0.0,8,3,2,0.0,1.0,0,0
0,0,5,0.04,0.0,0.0,11,2,1,0.0,1.0,0,0
0,0,4,0.066666667,0.0,0.0,12,2,2,0.0,1.0,1,0
2,1,79,0.04031012,0.0,1.0,5,1,5,0.0,1.0,1,0
2,0,2,0.04,0.0,0.0,11,1,2,0.0,0.0,0,1
0,2,12,0.015384615,71.488,0.0,5,2,2,0.0,0.0,0,1
0,0,3,0.066666667,0.0,0.6,5,5,1,0.0,1.0,0,0
0,0,41,0.05715957,0.0,0.0,6,1,13,0.0,1.0,0,0
7,3,19,0.026000000000000002,14.10053333,0.0,3,8,2,0.0,1.0,0,1
5,0,34,0.015897436,0.0,0.0,5,3,2,0.0,1.0,0,0
0,0,34,0.042913165,0.0,0.0,12,1,1,0.0,1.0,1,0
6,0,32,0.00745098,0.0,0.0,12,1,2,0.0,1.0,1,0
0,0,8,0.014583333,0.0,0.0,3,4,3,0.0,1.0,1,0
0,0,1,0.2,0.0,0.0,12,1,3,0.0,0.0,0,0
2,0,13,0.028571429,0.0,0.0,3,9,1,0.0,1.0,0,0
5,0,29,0.054241070999999995,0.0,0.0,11,3,2,0.0,1.0,1,0
0,1,25,0.033333333,0.0,0.4,5,1,1,0.0,1.0,0,0
0,1,124,0.043499683,0.0,0.0,5,8,13,0.0,1.0,0,0
4,0,16,0.010526316,0.0,0.0,10,3,2,0.0,1.0,1,0
4,0,46,0.047905092999999996,0.0,0.0,3,3,3,0.0,1.0,0,0
0,0,5,0.16,0.0,0.6,5,1,3,0.0,1.0,0,0
0,0,2,0.1,0.0,0.0,12,1,2,0.0,1.0,0,0
5,4,84,0.006593407,6.281494505,0.0,5,9,2,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,2,1,2,0.0,1.0,1,0
0,0,1,0.2,0.0,0.0,3,5,1,0.0,1.0,0,0
0,0,4,0.15,0.0,0.0,3,3,1,0.0,1.0,0,0
0,0,14,0.033333333,0.0,0.0,12,3,20,0.0,1.0,1,0
3,0,22,0.027272727000000004,0.0,0.0,3,3,1,0.0,1.0,1,0
1,0,24,0.02173913,0.0,0.0,8,4,3,0.0,1.0,1,0
0,0,7,0.057142857000000005,0.0,0.0,3,2,3,0.0,1.0,0,0
0,0,13,0.020512821,0.0,0.0,11,1,2,0.0,0.0,0,0
0,0,3,0.066666667,0.0,0.0,6,6,1,0.0,1.0,1,0
0,0,32,0.015625,0.0,0.0,8,6,3,0.0,1.0,1,0
9,0,97,0.008928355,0.0,0.0,12,4,2,0.0,1.0,0,0
0,0,2,0.05,0.0,0.0,3,6,1,0.0,1.0,0,0
2,0,22,0.007246376999999999,19.10349568,0.0,12,3,1,0.0,1.0,1,1
1,0,61,0.01662531,0.0,0.0,11,1,13,0.0,1.0,0,0
0,0,5,0.06,0.0,0.0,3,2,1,0.0,1.0,0,0
5,4,4,0.006666666999999999,0.0,0.0,10,1,4,0.0,1.0,0,0
5,3,107,0.026239965,0.0,0.0,11,3,1,0.0,1.0,1,0
0,0,14,0.007142857,0.0,0.0,5,1,19,0.0,1.0,0,0
9,0,34,0.011111111000000002,0.0,0.0,11,3,2,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,9,6,1,0.0,1.0,1,0
0,0,28,0.032959184,0.0,0.0,11,3,2,0.0,1.0,0,0
0,0,35,0.024444444,0.0,0.0,11,4,2,0.0,1.0,0,0
2,0,26,0.024074073999999997,33.69233226,0.0,11,1,2,0.0,1.0,0,1
0,0,29,0.01954023,0.0,0.0,5,1,3,0.0,1.0,0,0
0,0,13,0.084615385,0.0,0.0,9,1,3,0.0,1.0,0,0
5,0,8,0.018181818,0.0,0.0,3,4,2,0.0,1.0,1,0
4,0,39,0.010997732,0.0,0.0,3,1,3,0.0,1.0,1,0
4,0,5,0.00625,0.0,0.0,12,7,2,0.0,0.0,0,0
2,0,85,0.016205881999999998,0.0,0.0,11,1,2,0.0,1.0,0,1
0,0,19,0.041176471,0.0,0.0,12,1,8,0.0,1.0,0,0
0,2,3,0.08,0.0,0.0,3,6,1,0.0,1.0,1,0
0,0,13,0.073076923,0.0,0.8,5,5,3,0.0,1.0,0,0
0,2,41,0.011436389,0.0,0.0,12,1,2,0.0,1.0,0,0
6,1,21,0.022435897000000003,7.072429969,0.0,11,4,10,0.0,1.0,1,0
0,0,4,0.15,0.0,0.6,5,1,3,0.0,1.0,0,0
0,0,4,0.05,0.0,0.0,5,3,2,0.0,0.0,1,0
6,0,22,0.0096,0.0,0.0,7,1,2,0.0,1.0,0,0
3,2,55,0.0017241379999999998,96.25511582,0.0,3,1,2,0.0,0.0,1,1
0,0,6,0.016666667,0.0,0.2,5,5,1,0.0,1.0,0,0
0,0,8,0.025,0.0,0.0,11,3,2,0.0,1.0,0,1
2,0,4,0.016666667,0.0,0.0,3,2,1,0.0,1.0,0,0
0,1,5,0.05,0.0,0.0,3,3,6,0.0,1.0,0,0
2,0,42,0.006976744,0.0,0.0,11,4,20,0.0,0.0,0,0
14,3,134,0.002839575,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,59,0.010673235,0.0,0.0,3,1,2,0.0,1.0,0,0
0,0,21,0.031666667,23.33239205,0.0,11,1,10,0.0,1.0,0,0
3,1,35,0.027190827,23.8705054,0.0,12,3,1,0.0,1.0,0,0
9,6,33,0.025011905,17.02873771,0.0,12,1,2,0.0,1.0,0,0
0,0,7,0.007142857,0.0,0.0,3,3,1,0.0,1.0,0,0
4,0,13,0.024444444,0.0,0.0,12,8,2,0.0,1.0,0,0
4,0,82,0.023295607000000003,0.0,0.0,12,2,2,0.0,1.0,0,0
1,0,12,0.02,0.0,0.0,3,6,8,0.0,1.0,0,0
2,0,102,0.020329446,15.25033754,0.6,5,3,2,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,12,4,1,0.0,1.0,1,0
0,0,23,0.035507246,0.0,0.8,5,7,1,0.0,1.0,0,0
2,0,0,0.05,0.0,0.0,9,2,6,0.0,0.0,1,1
0,0,20,0.007894736999999999,47.57898514,0.0,10,4,2,0.0,1.0,1,1
0,0,8,0.013333333000000001,0.0,0.0,11,9,2,0.0,1.0,0,0
0,0,7,0.14285714300000002,0.0,0.0,5,3,3,0.0,1.0,0,0
6,0,108,0.007142857,0.0,0.8,5,1,6,0.0,1.0,0,0
0,0,9,0.022222222000000003,0.0,0.0,7,1,1,0.0,1.0,0,0
0,0,44,0.018181818,0.0,0.0,3,1,3,0.0,1.0,0,0
0,0,5,0.04,0.0,0.0,2,9,3,0.0,1.0,0,0
0,0,51,0.012113703,9.063088034,0.0,8,2,1,0.0,1.0,0,1
0,0,5,0.05,0.0,0.0,11,8,3,0.0,1.0,0,0
4,0,22,0.022173912999999996,0.0,0.0,5,1,1,0.0,1.0,0,0
1,0,93,0.015104167,0.0,0.0,11,3,1,0.0,1.0,0,1
2,0,15,0.011764706000000002,0.0,0.0,3,3,2,0.0,0.0,1,0
4,0,31,0.005882353000000001,0.0,0.0,12,4,2,0.0,0.0,1,0
6,0,29,0.020880682,0.0,0.0,5,5,13,0.0,1.0,0,0
1,2,47,0.023714286,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,34,0.040441176,0.0,0.4,5,1,3,0.0,1.0,0,0
0,2,24,0.049224805999999996,0.0,0.0,11,9,20,0.0,1.0,1,0
1,0,51,0.004081633,0.0,0.0,5,1,2,0.0,1.0,1,0
0,0,21,0.023809524,0.0,0.0,3,7,1,0.0,1.0,0,0
2,0,86,0.041100372,0.0,0.0,9,1,1,0.0,1.0,0,0
2,0,55,0.005750251,0.0,0.8,5,3,4,0.0,1.0,0,0
4,0,8,0.008333333,0.0,0.0,5,1,6,0.0,1.0,0,0
1,0,14,0.028571429,0.0,0.0,5,3,4,0.0,1.0,1,0
3,0,10,0.015384615,0.0,0.0,2,2,3,0.0,1.0,0,0
1,1,17,0.052631579000000005,0.0,0.0,8,3,4,0.0,1.0,0,0
1,0,37,0.019298246,15.249,0.4,5,1,3,0.0,1.0,0,1
2,0,7,0.055555556,21.09392209,0.0,10,2,1,0.0,1.0,0,0
6,0,17,0.021929825,0.0,0.0,5,5,4,0.0,1.0,0,0
0,0,14,0.013333333000000001,52.17313647,0.0,10,1,3,0.0,1.0,1,1
0,0,36,0.007058824,81.02729581,0.0,11,1,8,0.0,0.0,0,1
0,0,1,0.2,0.0,0.0,5,1,13,0.0,1.0,0,0
12,4,136,0.031851593,2.045137389,0.0,10,1,1,0.0,1.0,0,0
2,0,38,0.023809524,12.59766667,0.0,5,1,4,0.0,1.0,1,1
8,1,61,0.027115142000000002,0.0,0.6,5,2,2,0.0,1.0,0,0
7,0,26,0.023484848,39.41924911,0.0,8,3,4,0.0,1.0,0,0
1,1,69,0.009090177,0.0,0.0,3,2,1,0.0,1.0,0,0
5,0,33,0.029566568999999997,18.13388282,0.0,11,1,11,0.0,1.0,0,0
2,0,11,0.009090909,0.0,0.0,12,3,8,0.0,1.0,1,0
0,0,3,0.05,32.89701477,0.0,10,2,2,0.0,0.0,0,1
7,1,25,0.012345678999999998,54.33103704,0.0,5,2,4,0.0,1.0,1,1
3,0,12,0.038461537999999997,0.0,0.0,11,8,2,0.0,1.0,0,0
10,7,287,0.006998399000000001,1.088158231,0.0,3,3,8,0.0,0.0,0,0
0,0,65,0.023003662999999997,2.7412,0.0,5,2,1,0.0,1.0,0,0
3,2,32,0.043745174000000005,0.0,0.0,10,1,3,0.0,1.0,1,0
4,0,125,0.022299824,0.0,0.0,11,3,1,0.0,1.0,0,1
13,5,202,0.013668745,3.651726351,0.0,11,3,10,0.0,1.0,1,1
9,2,98,0.034691241,35.03953094,0.0,9,8,13,0.0,1.0,0,0
1,0,118,0.031399948,0.0,0.4,5,1,20,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,11,3,3,0.0,1.0,0,0
14,2,46,0.0254213,2.006032937,0.0,9,6,4,0.0,1.0,1,0
3,0,4,0.057142857000000005,0.0,0.0,6,3,2,0.0,1.0,0,0
2,2,241,0.014304381000000001,0.46840608799999994,0.0,12,1,1,0.0,1.0,0,0
6,0,21,0.012179487,0.0,0.0,3,3,3,0.0,1.0,0,0
10,0,13,0.023529412000000003,0.0,0.0,9,1,3,0.0,1.0,0,0
5,0,56,0.006327684,10.24598305,0.0,5,2,2,0.0,1.0,0,0
1,2,23,0.05,0.0,0.0,5,1,4,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,6,1,4,0.0,1.0,0,0
1,0,21,0.014603175,0.0,0.0,12,1,1,0.0,1.0,0,0
0,1,0,0.2,0.0,0.0,11,4,15,0.0,1.0,0,0
4,1,61,0.036507937000000004,0.0,0.6,5,3,2,0.0,1.0,0,0
8,0,17,0.018571429,35.89140755,0.0,8,3,2,0.0,0.0,0,1
0,0,95,0.010851063999999999,5.364419268,0.0,11,1,1,0.0,1.0,0,1
1,2,16,0.014117646999999999,0.0,0.0,5,1,4,0.0,1.0,0,0
0,1,9,0.02,0.0,0.0,3,1,3,0.0,1.0,1,0
1,2,13,0.013333333000000001,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,5,0.1,0.0,0.0,11,2,2,0.0,1.0,0,0
3,0,8,0.03125,0.0,0.0,3,6,3,0.0,1.0,0,0
6,0,7,0.010666667,0.0,0.0,3,8,2,0.0,1.0,0,0
0,0,9,0.022222222000000003,0.0,0.0,12,8,2,0.0,0.0,1,0
1,0,22,0.002380952,0.0,0.0,11,2,3,0.0,1.0,0,0
0,0,41,0.011282051000000001,19.51010101,0.0,12,3,1,0.0,1.0,0,1
0,0,4,0.025,0.0,0.0,11,1,2,0.0,1.0,0,0
4,0,3,0.04,0.0,0.0,11,6,2,0.0,1.0,0,0
3,6,15,0.037267081,0.0,0.0,11,1,2,0.0,1.0,0,1
1,0,9,0.04,0.0,0.0,3,6,9,0.0,0.0,1,0
4,1,74,0.010666667,0.0,0.0,8,3,1,0.0,1.0,1,0
4,0,31,0.016161616,0.0,0.0,11,6,1,0.0,1.0,0,0
6,0,21,0.018478261,0.0,0.0,12,8,2,0.0,0.0,0,1
9,4,26,0.021969697000000003,9.284545518,0.0,11,1,2,0.0,1.0,1,1
0,0,10,0.011111111000000002,0.0,0.0,11,1,4,0.0,1.0,0,0
0,0,24,0.020833333,0.0,0.4,5,2,1,0.0,1.0,0,0
0,0,19,0.024642375,0.0,0.0,5,1,4,0.0,1.0,0,0
6,0,9,0.030769231,0.0,0.0,5,1,1,0.0,1.0,0,0
5,0,36,0.028070175,0.0,0.8,5,1,3,0.0,1.0,0,0
2,1,27,0.009677419,0.0,0.0,11,1,8,0.0,0.0,1,1
4,0,3,0.0625,0.0,0.0,11,3,3,0.0,1.0,0,0
4,0,43,0.012581698999999998,0.0,0.0,11,1,3,0.0,1.0,0,0
0,0,12,0.166666667,0.0,0.4,5,3,3,0.0,1.0,0,0
0,0,85,0.024257027999999996,0.0,0.0,8,1,3,0.0,1.0,0,0
7,1,42,0.018193939,21.76475048,0.0,5,1,2,0.0,1.0,0,0
1,0,62,0.009071038,13.63692586,0.0,11,1,3,0.0,1.0,0,1
2,2,96,0.020522711000000003,0.0,0.0,11,1,2,0.0,1.0,0,0
2,0,17,0.014705882,0.0,0.0,12,3,2,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,11,2,1,0.0,1.0,0,0
3,0,29,0.040147783,0.0,0.0,5,8,6,0.0,1.0,0,0
2,0,24,0.025357143,0.0,0.0,5,3,6,0.0,1.0,0,0
0,0,7,0.028571429,0.0,0.0,5,2,3,0.0,1.0,0,0
1,0,2,0.05,0.0,0.0,12,1,10,0.0,1.0,0,0
0,2,41,0.009302326,0.0,0.0,11,3,2,0.0,1.0,1,0
0,0,5,0.013333333000000001,0.0,0.6,5,9,13,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,9,2,2,0.0,1.0,0,0
0,0,16,0.1,0.0,0.0,6,7,1,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.0,3,1,1,0.0,1.0,0,0
4,0,12,0.016666667,0.0,0.0,5,3,5,0.0,1.0,0,0
5,2,12,0.064444444,0.0,0.0,3,1,1,0.0,1.0,0,0
1,0,19,0.04444444400000001,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,5,0.053333333,0.0,0.0,11,7,13,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,6,1,1,0.0,1.0,0,0
3,0,8,0.04,0.0,0.0,5,6,4,0.0,0.0,1,0
6,2,60,0.009358814,0.0,0.0,3,1,10,0.0,1.0,0,0
11,0,92,0.011495238999999999,17.28402947,0.0,11,4,3,0.0,1.0,0,0
15,8,97,0.010302067,2.9041771769999998,0.0,5,4,2,0.0,1.0,0,0
4,0,4,0.028571429,0.0,0.0,12,6,10,0.0,1.0,0,0
0,0,9,0.025,0.0,0.0,11,1,10,0.0,1.0,0,0
3,1,57,0.028330848999999998,0.0,0.0,5,9,4,0.0,1.0,0,0
11,2,90,0.003917526,13.46406308,0.0,3,3,8,0.0,1.0,0,1
2,0,13,0.005128205,0.0,0.0,12,2,2,0.0,0.0,0,0
3,0,1,0.033333333,0.0,0.0,12,2,6,0.0,0.0,1,0
1,3,28,0.028494624,36.200312100000005,0.0,11,1,11,0.0,1.0,0,1
5,1,10,0.014285714,0.0,0.0,3,7,8,0.0,0.0,0,0
0,0,33,0.015104167,0.0,0.0,11,6,2,0.0,0.0,1,0
0,2,11,0.030769231,0.0,0.0,3,1,3,0.0,1.0,0,0
9,0,51,0.036855346000000004,0.0,0.0,8,4,2,0.0,1.0,0,0
6,1,44,0.003921569000000001,0.0,0.0,10,2,5,0.0,0.0,0,0
0,0,6,0.066666667,0.0,0.0,11,3,1,0.0,1.0,0,0
7,0,9,0.028717949,0.0,0.0,10,5,2,0.0,1.0,1,0
2,0,18,0.017894737,0.0,0.0,11,1,2,0.0,1.0,0,0
11,0,169,0.016051967,8.174728678,0.0,11,1,8,0.0,1.0,1,0
1,0,7,0.028571429,76.78094109999999,0.0,11,9,2,0.0,1.0,0,0
0,0,12,0.108333333,0.0,0.0,11,1,1,0.0,1.0,0,0
3,0,6,0.008333333,0.0,0.0,11,6,2,0.0,1.0,0,0
2,0,7,0.025,0.0,0.0,12,1,2,0.0,0.0,0,0
0,0,6,0.016666667,0.0,0.0,5,3,3,0.0,1.0,0,0
0,1,1,0.1,0.0,0.0,3,3,1,0.0,1.0,0,0
3,0,10,0.0375,0.0,0.0,12,3,10,0.0,1.0,1,0
1,0,2,0.066666667,0.0,0.0,10,9,4,0.0,1.0,0,0
0,0,8,0.125,0.0,1.0,5,1,11,0.0,1.0,1,0
4,0,14,0.07666666700000001,0.0,0.0,8,1,3,0.0,1.0,0,0
0,0,2,0.05,0.0,0.0,3,2,10,0.0,1.0,0,0
2,0,48,0.004421769,7.56292207,0.0,11,2,2,0.0,1.0,1,1
0,0,12,0.045454545,0.0,0.0,12,8,10,0.0,1.0,0,0
0,0,12,0.048484848,0.0,0.0,11,8,10,0.0,1.0,1,0
0,1,93,0.034077382999999996,0.0,1.0,5,1,5,0.0,1.0,1,0
4,0,17,0.013061325,0.120699914,0.0,3,1,8,0.0,1.0,0,1
2,2,15,0.031764706000000004,31.75764706,0.0,5,8,2,0.0,1.0,0,1
5,0,20,0.028996212,14.88419318,0.0,12,1,1,0.0,1.0,0,1
5,3,170,0.01109801,0.0,0.0,12,7,2,0.0,1.0,0,0
3,0,66,0.012121212,11.96954545,0.0,5,1,2,0.0,1.0,0,0
0,0,7,0.016666667,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,2,0.1,0.0,0.0,5,7,4,0.0,1.0,0,0
3,1,27,0.011555556000000002,0.0,0.0,7,1,4,0.0,1.0,0,1
0,0,7,0.028571429,0.0,0.0,5,2,3,0.0,1.0,0,0
4,0,2,0.034166667000000005,0.0,0.0,9,6,5,0.0,0.0,1,1
0,0,64,0.026739193999999997,0.0,0.0,11,2,10,0.0,1.0,1,0
1,0,8,0.04444444400000001,0.0,0.0,11,7,3,0.0,1.0,0,0
5,0,27,0.019047619,0.0,0.0,11,9,13,0.0,1.0,0,0
5,4,28,0.005429293000000001,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,8,0.070833333,0.0,0.4,5,8,1,0.0,1.0,0,0
4,0,21,0.004347826,0.0,0.0,11,1,2,0.0,0.0,0,0
5,0,51,0.042922077999999995,3.229518182,1.0,5,6,2,0.0,1.0,1,0
1,1,12,0.038095238,0.0,0.0,11,1,3,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.0,5,4,13,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,9,2,1,0.0,1.0,0,0
3,0,20,0.027272727000000004,0.0,0.0,7,1,4,0.0,1.0,0,1
1,0,20,0.00952381,41.13433129,0.0,11,4,2,0.0,1.0,0,0
1,0,13,0.083333333,0.0,0.0,5,3,6,0.0,1.0,0,0
8,0,59,0.023522862000000002,54.07524113,0.0,5,3,3,0.0,1.0,0,1
2,0,28,0.018452381,0.0,0.0,11,9,2,0.0,1.0,1,0
0,0,2,0.05,0.0,0.0,5,1,13,0.0,1.0,0,0
0,0,15,0.06875,0.0,0.8,5,1,13,0.0,1.0,0,0
4,3,30,0.011111111000000002,34.79013586,0.0,12,3,2,0.0,0.0,0,1
0,0,1,0.2,0.0,0.0,2,3,2,0.0,1.0,1,0
1,3,57,0.002259887,0.0,0.0,11,9,3,0.0,1.0,0,0
5,1,97,0.017,3.454874142,0.0,10,2,3,0.0,1.0,0,0
1,1,36,0.014619883,0.0,0.0,5,3,2,0.0,1.0,1,0
4,0,7,0.072727273,0.0,0.0,7,3,4,0.0,1.0,0,0
0,0,13,0.143589744,0.0,0.0,8,2,13,0.0,1.0,0,0
17,0,45,0.020699598,7.180348301,0.0,11,3,10,0.0,1.0,0,1
0,0,11,0.004545455,0.0,0.0,11,1,2,0.0,1.0,0,0
1,0,95,0.03962766,0.0,0.0,12,1,1,0.0,1.0,0,0
0,0,17,0.07111111099999999,0.0,0.2,5,4,13,0.0,1.0,0,0
0,0,3,0.2,0.0,0.0,3,6,3,0.0,1.0,0,0
3,0,2,0.04,0.0,0.0,12,3,2,0.0,0.0,0,0
1,0,31,0.010344828,0.0,0.0,5,1,4,0.0,0.0,0,0
2,0,55,0.016363636,0.0,0.0,11,3,13,0.0,1.0,0,0
0,0,2,0.1,0.0,0.0,11,2,6,0.0,1.0,1,0
5,0,9,0.008333333,0.0,0.0,11,1,11,0.0,1.0,0,0
2,0,60,0.014754098,0.0,0.0,11,7,3,0.0,1.0,0,0
0,0,14,0.015384615,57.58892308,0.6,5,3,4,0.0,0.0,0,1
0,0,24,0.020833333,0.0,0.0,5,1,4,0.0,1.0,1,0
0,0,11,0.009090909,0.0,0.0,11,5,2,0.0,0.0,0,0
0,0,2,0.1,0.0,0.0,3,1,1,0.0,1.0,1,0
0,0,58,0.019047619,0.0,0.0,11,6,10,0.0,1.0,1,1
1,0,37,0.020175439,0.0,0.0,3,6,10,0.0,1.0,0,0
2,0,13,0.064912281,0.0,0.0,9,1,13,0.0,1.0,1,1
1,0,45,0.066666667,0.0,0.0,5,7,11,0.0,1.0,0,0
0,0,3,0.0,30.20357704,0.0,11,3,2,0.0,1.0,1,1
0,1,50,0.012244898,5.1377142860000005,0.0,5,4,20,0.0,1.0,0,1
2,0,21,0.009090909,0.0,0.0,3,1,2,0.0,1.0,1,0
2,0,16,0.03627451,0.0,0.0,5,2,18,0.0,1.0,0,0
9,1,33,0.006415344,0.0,0.0,5,1,15,0.0,1.0,1,0
3,0,10,0.008333333,0.0,1.0,5,1,11,0.0,0.0,1,0
3,0,20,0.0028985509999999996,0.0,0.0,11,1,8,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,3,1,1,0.0,1.0,0,0
12,0,98,0.017985395,0.12967689300000002,0.0,7,3,2,0.0,1.0,1,0
0,0,9,0.025,53.988,0.0,5,1,4,0.0,0.0,0,1
7,0,6,0.018181818,0.0,0.0,11,1,2,0.0,0.0,0,0
0,0,45,0.015909091,0.0,0.0,11,1,1,0.0,1.0,0,0
0,0,25,0.029333333,0.0,0.0,9,3,4,0.0,1.0,1,0
5,0,8,0.030769231,0.0,0.0,10,8,1,0.0,1.0,1,0
0,0,93,0.031501832,0.0,0.0,3,8,1,0.0,1.0,0,0
9,1,14,0.033684211,0.0,0.0,5,1,11,0.0,1.0,1,0
11,5,338,0.018855633,1.114150182,0.0,11,3,2,0.0,1.0,0,1
11,0,49,0.007188359,0.0,0.0,11,3,2,0.0,0.0,0,0
7,0,22,0.012698413,0.0,0.0,8,1,3,0.0,0.0,1,0
4,2,9,0.036363636,0.0,0.0,11,3,6,0.0,1.0,1,0
0,0,1,0.2,0.0,0.0,2,3,3,0.0,1.0,0,0
0,0,4,0.05,0.0,0.0,3,3,3,0.0,1.0,0,0
2,0,28,0.035396825,0.0,0.0,11,1,3,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,10,6,2,0.0,1.0,0,0
1,0,43,0.025762987,0.0,0.0,11,1,1,0.0,1.0,0,0
5,0,21,0.010666667,44.98081787,0.0,11,2,8,0.0,0.0,1,1
0,0,1,0.2,0.0,0.0,11,4,1,1.0,0.0,0,0
1,0,45,0.030822511,0.0,0.0,11,2,2,0.0,1.0,0,0
3,0,5,0.028571429,0.0,0.0,12,1,2,0.0,0.0,0,0
0,1,14,0.023333332999999998,0.0,1.0,5,3,3,0.0,1.0,1,0
5,4,10,0.003125,0.0,0.0,11,2,6,0.0,1.0,0,0
0,0,9,0.011111111000000002,0.0,0.0,3,7,1,0.0,1.0,1,0
0,0,15,0.013333333000000001,0.0,0.0,5,4,2,0.0,1.0,0,0
0,2,25,0.019786325,6.7829999999999995,0.0,5,5,4,0.0,1.0,1,0
0,0,12,0.027777778,0.0,0.0,7,4,3,0.0,1.0,0,0
3,0,5,0.008333333,0.0,0.0,10,7,1,0.0,0.0,0,0
0,0,5,0.04,0.0,0.0,5,1,6,0.0,1.0,0,0
0,0,5,0.04,0.0,0.0,3,2,1,0.0,1.0,0,0
8,3,29,0.035515872999999996,6.310740741,0.4,5,1,4,0.0,1.0,0,0
6,2,83,0.004916136,2.086218493,0.0,3,3,2,0.0,1.0,0,1
0,0,1,0.2,0.0,0.0,11,3,3,0.0,1.0,0,0
3,0,15,0.023529412000000003,11.55399716,0.0,9,3,1,0.0,1.0,0,0
0,0,8,0.0,0.0,0.0,10,2,6,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,12,1,1,0.0,1.0,0,0
0,0,8,0.1,0.0,0.0,3,1,13,0.0,1.0,1,0
